Ano;Mês;Código da Função;Função;Código de Sub-função;Sub-função;Código de Programa;Programa;Código da Ação;Ação;Código da Fonte;Fonte;Dotação Inicial;Dotação Atualizada;Empenhado;Liquidado;Pago
2026;3;04  ;ADMINISTRAÇÃO                                          ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;2122;GESTÃO PÚBLICA DE EXCELÊNCIA                                                                                            ;1095;MODERNIZAÇÃO ADMINISTRATIVA E TRANSFORMAÇÃO DIGITAL                                                                                                                                                     ;0799;OUTRAS VINCULAÇÕES LEGAIS                              ;0.0;0.0;0.0;85926.95;85926.95
2026;3;12  ;EDUCAÇÃO                                               ;367 ;EDUCAÇÃO ESPECIAL                                                                                                       ;1206;ORGANIZAÇÃO EFICAZ DO ENSINO E DA APRENDIZAGEM                                                                          ;2182;IMPLEMENTAÇÃO DE MECANISMOS DE INCLUSÃO ESC. PARA ESTUDANTES COM DEFICIÊNCIAS E/OU DOENÇAS RARAS. (EP)                                                                                                  ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;0.0;271224.28;1189138.74;1180644.66
2026;3;15  ;URBANISMO                                              ;451 ;INFRA-ESTRUTURA URBANA                                                                                                  ;1310;REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS                                                          ;1576;URBANIZAÇÃO DAS MARGENS DE RIOS E CANAIS                                                                                                                                                                ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;0.0;132093.78;132093.78;138579.45
2026;3;10  ;SAÚDE                                                  ;302 ;ASSISTÊNCIA HOSPITALAR E AMBULATORIAL                                                                                   ;1236;EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE                                                           ;1658;CONSTRUÇÃO, REFORMA, AMPLIAÇÃO E EQUIPAGEM DE UNIDADES DE SAÚDE NA MÉDIA E ALTA COMPLEXIDADE                                                                                                            ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;0.0;0.0;19327.0;19327.0;18697.0
2026;3;04  ;ADMINISTRAÇÃO                                          ;123 ;ADMINISTRAÇÃO FINANCEIRA                                                                                                ;2160;GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ;2041;COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS TRIBUTÁRIA E FINANCEIRA DO MUNICÍPIO                                                                                                                   ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;-880000.0;5960973.96;6424952.58;6897454.34
2026;3;12  ;EDUCAÇÃO                                               ;361 ;ENSINO FUNDAMENTAL                                                                                                      ;1249;AMPLIAÇÃO E GESTÃO DA REDE DE ENSINO FUNDAMENTAL                                                                        ;2178;UNIVERSALIZAÇÃO E QUALIFICAÇÃO DO ENSINO FUNDAMENTAL                                                                                                                                                    ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;-16500000.0;35218362.04;12698627.48;13595755.67
2026;3;15  ;URBANISMO                                              ;331 ;PROTEÇÃO E BENEFÍCIOS AO TRABALHADOR                                                                                    ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;2153;ENCARGOS COM BENEFÍCIOS AOS SERVIDORES                                                                                                                                                                  ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;980000.0;1016105.99;222149.88;249801.55
2026;3;15  ;URBANISMO                                              ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;2161;GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS                                                         ;2723;APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA                                                                                                                                                   ;0700;OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO    ;0.0;37892.21;11641.41;0.0;0.0
2026;3;09  ;PREVIDÊNCIA SOCIAL                                     ;272 ;PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9005;ENCARGOS COM INATIVOS E PENSIONISTAS DO SISTEMA PREVIDENCIÁRIO - REGIME PRÓPRIO DO MUNICÍPIO (ADM. DIRETA)                                                                                              ;0801;RECURSOS VINC. AO RPPS - FUNDO REP. (PLANO FINANC.)    ;0.0;0.0;1610677.95;1610677.95;1610677.95
2026;3;23  ;COMÉRCIO E SERVIÇOS                                    ;846 ;OUTROS ENCARGOS ESPECIAIS                                                                                               ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;2705;ENCARGOS COM O FGTS DOS SERVIDORES                                                                                                                                                                      ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;0.0;0.0;56835.66;102349.8
2026;3;12  ;EDUCAÇÃO                                               ;361 ;ENSINO FUNDAMENTAL                                                                                                      ;1206;ORGANIZAÇÃO EFICAZ DO ENSINO E DA APRENDIZAGEM                                                                          ;2125;IMPLANTAÇÃO E MANUTENÇÃO DO QUADRO TECNOLÓGICO NAS UNIDADES EDUCACIONAIS                                                                                                                                ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;0.0;3392610.2;3448858.32;2937175.91
2026;3;15  ;URBANISMO                                              ;452 ;SERVIÇOS URBANOS                                                                                                        ;1323;MANUTENÇÃO URBANA                                                                                                       ;2541;MANUTENÇÃO DO SISTEMA VIÁRIO                                                                                                                                                                            ;0754;RECURSOS DE OPERAÇÕES DE CRÉDITO                       ;0.0;-851177.44;6988590.65;7170596.78;12730166.98
2026;3;10  ;SAÚDE                                                  ;302 ;ASSISTÊNCIA HOSPITALAR E AMBULATORIAL                                                                                   ;1238;FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE                                           ;2085;GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE PRÓPRIA                                                                                                                                             ;0621;TRANSF. FUNDO A FUNDO SUS PROV. DO GOVERNO ESTADUAL    ;0.0;1869957.99;868610.59;679462.85;973962.73
2026;3;23  ;COMÉRCIO E SERVIÇOS                                    ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;2161;GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS                                                         ;2723;APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA                                                                                                                                                   ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;0.0;-122069.83;1179925.73;328340.85
2026;3;10  ;SAÚDE                                                  ;302 ;ASSISTÊNCIA HOSPITALAR E AMBULATORIAL                                                                                   ;1238;FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE                                           ;2883;GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE COMPLEMENTAR                                                                                                                                        ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;0.0;4681611.84;23697.07;23697.07;0.0
2026;3;04  ;ADMINISTRAÇÃO                                          ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;2160;GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ;2027;COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS AÇÕES MUNICIPAIS DE ADMINISTRAÇÃO                                                                                                                                ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;-10000000.0;5255741.87;9037130.7;8677866.43
2026;3;15  ;URBANISMO                                              ;453 ;TRANSPORTES COLETIVOS URBANOS                                                                                           ;1304;MOBILIDADE URBANA E ACESSIBILIDADE                                                                                      ;2510;GERENCIAMENTO DO TRÂNSITO E DO TRANSPORTE PÚBLICO                                                                                                                                                       ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;0.0;0.0;0.0;0.0;0.0
2026;3;10  ;SAÚDE                                                  ;305 ;VIGILÂNCIA EPIDEMIOLÓGICA                                                                                               ;1217;FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE                                                                         ;2088;DESENVOLVIMENTO DA POLÍTICA DE VIGILÂNCIA EM SAÚDE DO TRABALHADOR (RENAST)                                                                                                                              ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;19295.68;19295.68;19295.68;10456.41
2026;3;23  ;COMÉRCIO E SERVIÇOS                                    ;695 ;TURISMO                                                                                                                 ;1213;PROMOÇÃO DO TURISMO NO RECIFE                                                                                           ;2193;PROMOÇÃO, ESTRUTURAÇÃO E FORTALECIMENTO TURÍSTICO DO DESTINO RECIFE                                                                                                                                     ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;0.0;0.0;1316411.88;1252744.72;0.0
2026;3;23  ;COMÉRCIO E SERVIÇOS                                    ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;2161;GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS                                                         ;2723;APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA                                                                                                                                                   ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;0.0;0.0;465445.72;161928.78;168251.33
2026;3;09  ;PREVIDÊNCIA SOCIAL                                     ;272 ;PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9007;ENCARGOS COM INATIVOS E PENSIONISTAS DO SETOR EDUCACIONAL - REGIME PRÓPRIO DO MUNICÍPIO                                                                                                                 ;0801;RECURSOS VINC. AO RPPS - FUNDO REP. (PLANO FINANC.)    ;0.0;0.0;19903557.01;2998529.36;2998529.36
2026;3;15  ;URBANISMO                                              ;273 ;PREVIDÊNCIA COMPLEMENTAR                                                                                                ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9022;ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME GERAL                                                                                                                                         ;0753;RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES         ;0.0;0.0;0.0;106122.97;106122.97
2026;3;15  ;URBANISMO                                              ;273 ;PREVIDÊNCIA COMPLEMENTAR                                                                                                ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9022;ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME GERAL                                                                                                                                         ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;0.0;0.0;0.0;2294079.7;2294079.7
2026;3;15  ;URBANISMO                                              ;331 ;PROTEÇÃO E BENEFÍCIOS AO TRABALHADOR                                                                                    ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;2153;ENCARGOS COM BENEFÍCIOS AOS SERVIDORES                                                                                                                                                                  ;0753;RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES         ;0.0;0.0;0.0;130497.32;75549.32
2026;3;12  ;EDUCAÇÃO                                               ;361 ;ENSINO FUNDAMENTAL                                                                                                      ;1207;SUPORTE E APOIO EFETIVOS PARA UMA EDUCAÇÃO DE QUALIDADE                                                                 ;2131;ADEQUAÇÃO E MANUTENÇÃO FÍSICA DA REDE MUNICIPAL DE ENSINO                                                                                                                                               ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;-18000000.0;17467581.92;5690334.6;5264498.58
2026;3;28  ;ENCARGOS ESPECIAIS                                     ;846 ;OUTROS ENCARGOS ESPECIAIS                                                                                               ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9002;CONTRIBUIÇÕES PARA O PIS/PASEP                                                                                                                                                                          ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;0.0;0.0;17630.03;9007275.06;9008153.45
2026;3;12  ;EDUCAÇÃO                                               ;306 ;ALIMENTAÇÃO E NUTRIÇÃO                                                                                                  ;1207;SUPORTE E APOIO EFETIVOS PARA UMA EDUCAÇÃO DE QUALIDADE                                                                 ;2127;ALIMENTAÇÃO ESCOLAR                                                                                                                                                                                     ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;0.0;22113249.95;14627616.93;14736870.28
2026;3;15  ;URBANISMO                                              ;451 ;INFRA-ESTRUTURA URBANA                                                                                                  ;1304;MOBILIDADE URBANA E ACESSIBILIDADE                                                                                      ;1563;CONSOLIDAÇÃO E MELHORAMENTO DO SISTEMA VIÁRIO                                                                                                                                                           ;0700;OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO    ;0.0;-2553948.03;0.0;0.0;0.0
2026;3;12  ;EDUCAÇÃO                                               ;361 ;ENSINO FUNDAMENTAL                                                                                                      ;1206;ORGANIZAÇÃO EFICAZ DO ENSINO E DA APRENDIZAGEM                                                                          ;2125;IMPLANTAÇÃO E MANUTENÇÃO DO QUADRO TECNOLÓGICO NAS UNIDADES EDUCACIONAIS                                                                                                                                ;0762;RECURSOS DE ALIENAÇÃO DE ATIVOS - CESSÃO DE DIREITOS CR;0.0;0.0;0.0;0.0;0.0
2026;3;15  ;URBANISMO                                              ;331 ;PROTEÇÃO E BENEFÍCIOS AO TRABALHADOR                                                                                    ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;2153;ENCARGOS COM BENEFÍCIOS AOS SERVIDORES                                                                                                                                                                  ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;0.0;0.0;2095.8;905008.86;639647.97
2026;3;23  ;COMÉRCIO E SERVIÇOS                                    ;694 ;SERVIÇOS FINANCEIROS                                                                                                    ;1321;FORTALECIMENTO DE ATIVIDADES ECONÔMICAS                                                                                 ;2105;APOIO AO EMPREENDEDORISMO                                                                                                                                                                               ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;0.0;124794.49;17757.5;17757.5;0.0
2026;3;15  ;URBANISMO                                              ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;2161;GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS                                                         ;2723;APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA                                                                                                                                                   ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;-18451204.19;12838306.25;12041172.52;18602497.3
2026;3;08  ;ASSISTÊNCIA SOCIAL                                     ;244 ;ASSISTÊNCIA COMUNITÁRIA                                                                                                 ;1204;FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL                                                                   ;2519;DESENVOLVIMENTO DAS AÇÕES DE PROTEÇÃO SOCIAL ESPECIAL                                                                                                                                                   ;0661;TRANSF. DE RECURSOS DOS FUNDOS EST. - ASSIST. SOCIAL   ;0.0;0.0;0.0;4201.32;4201.32
2026;3;10  ;SAÚDE                                                  ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;2161;GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS                                                         ;2723;APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA                                                                                                                                                   ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;0.0;0.0;0.0;0.0
2026;3;08  ;ASSISTÊNCIA SOCIAL                                     ;244 ;ASSISTÊNCIA COMUNITÁRIA                                                                                                 ;1204;FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL                                                                   ;2106;CONTROLE SOCIAL NA GESTÃO DA POLÍTICA MUNICIPAL DE ASSISTÊNCIA SOCIAL                                                                                                                                   ;0660;TRANSFERÊNCIA DE RECURSOS DO FNAS                      ;0.0;0.0;0.0;1108.1;31261.16
2026;3;08  ;ASSISTÊNCIA SOCIAL                                     ;244 ;ASSISTÊNCIA COMUNITÁRIA                                                                                                 ;1204;FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL                                                                   ;2018;GESTÃO DO CADASTRO ÚNICO E PROGRAMA BOLSA FAMÍLIA                                                                                                                                                       ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;0.0;414377.76;670176.9;10275.91
2026;3;04  ;ADMINISTRAÇÃO                                          ;128 ;FORMAÇÃO DE RECURSOS HUMANOS                                                                                            ;2160;GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ;2100;CAPACITAÇÃO E FORMAÇÃO PROFISSIONAL                                                                                                                                                                     ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;0.0;0.0;0.0;0.0
2026;3;18  ;GESTÃO AMBIENTAL                                       ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;2161;GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS                                                         ;2723;APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA                                                                                                                                                   ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;0.0;148185.79;245845.8;240605.61
2026;3;15  ;URBANISMO                                              ;451 ;INFRA-ESTRUTURA URBANA                                                                                                  ;1310;REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS                                                          ;1028;AMPLIAÇÃO E MELHORIA DA INFRAESTRUTURA URBANA                                                                                                                                                           ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;-26200.0;196694.99;196694.99;0.0
2026;3;15  ;URBANISMO                                              ;451 ;INFRA-ESTRUTURA URBANA                                                                                                  ;1310;REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS                                                          ;2841;GESTÃO DO LICENCIAMENTO E CONTROLE URBANO                                                                                                                                                               ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;0.0;0.0;3100.0;3100.0;3100.0
2026;3;09  ;PREVIDÊNCIA SOCIAL                                     ;331 ;PROTEÇÃO E BENEFÍCIOS AO TRABALHADOR                                                                                    ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;2153;ENCARGOS COM BENEFÍCIOS AOS SERVIDORES                                                                                                                                                                  ;0802;RECURSOS VINCULADOS RPPS - TAXA ADMINISTRAÇÃO          ;0.0;0.0;0.0;980.8;980.8
2026;3;08  ;ASSISTÊNCIA SOCIAL                                     ;244 ;ASSISTÊNCIA COMUNITÁRIA                                                                                                 ;1204;FORTALECIMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL                                                                   ;2104;GESTÃO DO SISTEMA ÚNICO DA ASSISTÊNCIA SOCIAL - SUAS                                                                                                                                                    ;0660;TRANSFERÊNCIA DE RECURSOS DO FNAS                      ;0.0;166014.81;0.0;0.0;0.0
2026;3;10  ;SAÚDE                                                  ;305 ;VIGILÂNCIA EPIDEMIOLÓGICA                                                                                               ;1217;FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE                                                                         ;2612;FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA AMBIENTAL PARA O CONTROLE DE DOENÇAS E AGRAVOS                                                                                                                   ;0604;TRANSF. DO GOV. FEDERAL - VENCIMENTO DOS AGENTES COMUNI;0.0;0.0;2013282.0;2013282.0;2013282.0
2026;3;13  ;CULTURA                                                ;392 ;DIFUSÃO CULTURAL                                                                                                        ;1211;VALORIZAÇÃO DA CULTURA                                                                                                  ;2304;PROMOÇÕES DE AÇÕES CULTURAIS                                                                                                                                                                            ;0700;OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO    ;0.0;0.0;0.0;0.0;0.0
2026;3;04  ;ADMINISTRAÇÃO                                          ;273 ;PREVIDÊNCIA COMPLEMENTAR                                                                                                ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9022;ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME GERAL                                                                                                                                         ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;1500000.0;495522.33;3771887.91;3771887.91
2026;3;27  ;DESPORTO E LAZER                                       ;812 ;DESPORTO COMUNITÁRIO                                                                                                    ;1226;PROMOÇÃO DE POLÍTICAS DE INCENTIVO AO ESPORTE E PRÁTICA DE EXERCÍCIO FÍSICO PARA PROMOÇÃO DA SAÚDE                      ;2281;MELHORIA E AMPLIAÇÃO DA REDE FÍSICA DE ESPORTE E REDE DE EXERCÍCIO FÍSICO NA SAÚDE                                                                                                                      ;0700;OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO    ;0.0;1050256.21;989718.14;649599.92;338242.56
2026;3;09  ;PREVIDÊNCIA SOCIAL                                     ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;3101;GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ;9018;ENCARGOS ADMINISTRATIVOS PARA GESTÃO DO REGIME PRÓPRIO DE PREVIDÊNCIA SOCIAL DO MUNICÍPIO                                                                                                               ;0800;RECURSOS VINC. AO RPPS - FUNDO CAPIT. (PLANO PREV.)    ;0.0;0.0;1860175.94;1860175.94;1860175.94
2026;3;15  ;URBANISMO                                              ;451 ;INFRA-ESTRUTURA URBANA                                                                                                  ;1303;GESTÃO DE RISCO EM ENCOSTAS E ALAGADOS                                                                                  ;1574;URBANIZAÇÃO DE ÁREAS DE RISCO                                                                                                                                                                           ;0700;OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO    ;0.0;4074384.96;0.0;0.0;0.0
2026;3;10  ;SAÚDE                                                  ;305 ;VIGILÂNCIA EPIDEMIOLÓGICA                                                                                               ;2107;GESTÃO DAS POLÍTICAS MUNICIPAIS DE SAÚDE                                                                                ;2326;COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE SAÚDE NA VIGILÂNCIA EM SAÚDE                                                                                                                        ;0605;ASSIST. FINANCEIRA DA UNIÃO - COMPLEMENTAÇÃO PISOS SALA;0.0;0.0;8735.16;8735.16;8735.16
2026;3;18  ;GESTÃO AMBIENTAL                                       ;541 ;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL                                                                                     ;1302;FORTALECIMENTO DAS POLÍTICAS INTEGRADAS DE SUSTENTABILIDADE AMBIENTAL                                                   ;2032;AÇÕES PARA O DESENVOLVIMENTO DA CIDADE SUSTENTÁVEL                                                                                                                                                      ;0753;RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES         ;0.0;0.0;1008696.0;1008696.0;1008696.0
2026;3;11  ;TRABALHO                                               ;122 ;ADMINISTRAÇÃO GERAL                                                                                                     ;2160;GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ;2250;COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE TRABALHO E QUALIFICAÇÃO PROFISSIONAL                                                                                                                ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;0.0;372860.46;372860.46;374437.55
2026;3;03  ;ESSENCIAL À JUSTIÇA                                    ;129 ;ADMINISTRAÇÃO DE RECEITAS                                                                                               ;2160;GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ;2866;OTIMIZAÇÃO DA ARRECADAÇÃO DA DÍVIDA ATIVA DO MUNICÍPIO DO RECIFE                                                                                                                                        ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;3254000.0;0.0;0.0;0.0
2026;3;15  ;URBANISMO                                              ;451 ;INFRA-ESTRUTURA URBANA                                                                                                  ;1323;MANUTENÇÃO URBANA                                                                                                       ;2566;REQUALIFICAÇÃO DE ESPAÇOS DE INTERESSE PÚBLICO                                                                                                                                                          ;0754;RECURSOS DE OPERAÇÕES DE CRÉDITO                       ;0.0;0.0;1348605.03;3148603.03;2732929.69
2026;3;10  ;SAÚDE                                                  ;305 ;VIGILÂNCIA EPIDEMIOLÓGICA                                                                                               ;1217;FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE                                                                         ;2087;FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EPIDEMIOLÓGICA PARA O CONTROLE DE DOENÇAS E AGRAVOS                                                                                                              ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;228168.67;123718.45;123718.45;40160.51
2026;3;10  ;SAÚDE                                                  ;305 ;VIGILÂNCIA EPIDEMIOLÓGICA                                                                                               ;1217;FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE                                                                         ;2087;FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EPIDEMIOLÓGICA PARA O CONTROLE DE DOENÇAS E AGRAVOS                                                                                                              ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;0.0;200343.01;0.0;0.0;0.0
2026;3;27  ;DESPORTO E LAZER                                       ;812 ;DESPORTO COMUNITÁRIO                                                                                                    ;2160;GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ;2028;COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DA POLÍTICA DE ESPORTES                                                                                                                                              ;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ;0.0;0.0;512643.67;512643.67;508768.62
2026;3;13  ;CULTURA                                                ;392 ;DIFUSÃO CULTURAL                                                                                                        ;1211;VALORIZAÇÃO DA CULTURA                                                                                                  ;2311;OTIMIZAÇÃO E DEMOCRATIZAÇÃO DOS EQUIPAMENTOS CULTURAIS                                                                                                                                                  ;0501;OUTROS RECURSOS NÃO VINCULADOS                         ;0.0;1000000.0;0.0;0.0;0.0
2026;3;15  ;URBANISMO                                              ;182 ;DEFESA CIVIL                                                                                                            ;1303;GESTÃO DE RISCO EM ENCOSTAS E ALAGADOS                                                                                  ;2211;DEFESA CIVIL PERMANENTE                                                                                                                                                                                 ;0754;RECURSOS DE OPERAÇÕES DE CRÉDITO                       ;0.0;1706211.03;6177403.61;1673497.59;1502925.6
2026;3;10  ;SAÚDE                                                  ;302 ;ASSISTÊNCIA HOSPITALAR E AMBULATORIAL                                                                                   ;1238;FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE                                           ;2883;GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE COMPLEMENTAR                                                                                                                                        ;0605;ASSIST. FINANCEIRA DA UNIÃO - COMPLEMENTAÇÃO PISOS SALA;0.0;0.0;381750.58;381750.58;381750.58
2026;3;09  ;PREVIDÊNCIA SOCIAL                                     ;272 ;PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ;4103;GESTÃO DOS ENCARGOS DA CÂMARA MUNICIPAL DO RECIFE                                                                       ;9013;ENCARGOS COM INATIVOS E PENSIONISTAS DA CMR INTEGRANTES DO SISTEMA PREVIDENCIÁRIO - REGIME PRÓPRIO DO MUNICÍPIO                                                                                         ;0800;RECURSOS VINC. AO RPPS - FUNDO CAPIT. (PLANO PREV.)    ;0.0;0.0;442707.21;442707.21;430019.29
