"Ano";"Mês";"Poder";"Código órgão";"Órgão setorial";"Código da unidade";"Unidade gestora";"Código da despesa";"Categoria da despesa";"Código do grupo de despesa";"Grupo de despesa";"Código da modalidade";"Modalidade";"Dotação atualizada";"Dotação inicial";"Empenhado";"Liquidado";"Pago"
"2024";"9";"EXECUTIVO                                         ";"24";"CONTROLADORIA GERAL DO MUNICÍPIO                                                                    ";"24.01";"CONTROLADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO DIRETA                                             ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"991361.17";"991361.17";"915406.21"
"2024";"6";"EXECUTIVO                                         ";"14";"SECRETARIA DE EDUCAÇÃO                                                                              ";"14.01";"SECRETARIA DE EDUCAÇÃO - ADMINISTRAÇÃO DIRETA                                                       ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"50  ";"TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ";"1900539.5";"0.0";"2015864.82";"6661450.65";"6539359.5"
"2024";"9";"EXECUTIVO                                         ";"24";"CONTROLADORIA GERAL DO MUNICÍPIO                                                                    ";"24.01";"CONTROLADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO DIRETA                                             ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"14366.93";"178145.29";"603435.29"
"2024";"7";"EXECUTIVO                                         ";"08";"GABINETE DO CENTRO DO RECIFE                                                                        ";"08.01";"GABINETE DO CENTRO DO RECIFE - ADMINISTRAÇÃO DIRETA                                                 ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"153029.62";"153029.62";"153416.91"
"2024";"7";"EXECUTIVO                                         ";"08";"GABINETE DO CENTRO DO RECIFE                                                                        ";"08.01";"GABINETE DO CENTRO DO RECIFE - ADMINISTRAÇÃO DIRETA                                                 ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"250000.0";"0.0";"123977.61";"176831.54";"323835.34"
"2024";"5";"EXECUTIVO                                         ";"25";"SECRETARIA DE GOVERNO E PARTICIPAÇÃO SOCIAL                                                         ";"25.01";"SECRETARIA DE GOVERNO E PARTICIPAÇÃO SOCIAL - ADMINISTRAÇÃO DIRETA                                  ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"1306155.44";"1306155.44";"1123784.23"
"2024";"8";"EXECUTIVO                                         ";"64";"SECRETARIA DE POLÍTICA URBANA E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                        ";"64.10";"CONVIVA Mercados e Feiras - Autarquia Municipal                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"883212.14";"1309462.06";"2472037.33"
"2024";"11";"EXECUTIVO                                         ";"04";"GABINETE DE INOVAÇÃO URBANA                                                                         ";"04.01";"GABINETE DE INOVAÇÃO URBANA - ADMINISTRAÇÃO DIRETA                                                  ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"162414.34";"162414.34";"195491.35"
"2024";"8";"EXECUTIVO                                         ";"13";"PROCURADORIA GERAL DO MUNICÍPIO                                                                     ";"13.01";"PROCURADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO DIRETA                                              ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"19878.1";"504940.34";"414711.24"
"2024";"5";"EXECUTIVO                                         ";"25";"SECRETARIA DE GOVERNO E PARTICIPAÇÃO SOCIAL                                                         ";"25.01";"SECRETARIA DE GOVERNO E PARTICIPAÇÃO SOCIAL - ADMINISTRAÇÃO DIRETA                                  ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"2495434.24";"5215234.93";"4907086.94"
"2024";"8";"EXECUTIVO                                         ";"64";"SECRETARIA DE POLÍTICA URBANA E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                        ";"64.10";"CONVIVA Mercados e Feiras - Autarquia Municipal                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"862760.86";"1799116.91";"1845273.52"
"2024";"11";"EXECUTIVO                                         ";"04";"GABINETE DE INOVAÇÃO URBANA                                                                         ";"04.01";"GABINETE DE INOVAÇÃO URBANA - ADMINISTRAÇÃO DIRETA                                                  ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"91000.0";"0.0";"58113.61";"311411.48";"238693.88"
"2024";"8";"EXECUTIVO                                         ";"13";"PROCURADORIA GERAL DO MUNICÍPIO                                                                     ";"13.01";"PROCURADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO DIRETA                                              ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"3549109.97";"3549109.97";"3553292.34"
"2024";"12";"EXECUTIVO                                         ";"21";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO                                                             ";"21.01";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO - ADMINISTRAÇÃO DIRETA                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-425543.24";"0.0";"338573.16";"338573.16";"325654.28"
"2024";"10";"EXECUTIVO                                         ";"35";"SECRETARIA DE TURISMO E LAZER                                                                       ";"35.01";"SECRETARIA DE TURISMO E LAZER - ADMINISTRAÇÃO DIRETA                                                ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"234014.75";"234014.75";"209353.29"
"2024";"12";"EXECUTIVO                                         ";"21";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO                                                             ";"21.01";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO - ADMINISTRAÇÃO DIRETA                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-1253505.17";"0.0";"-818063.03";"84493.13";"135413.59"
"2024";"10";"EXECUTIVO                                         ";"35";"SECRETARIA DE TURISMO E LAZER                                                                       ";"35.01";"SECRETARIA DE TURISMO E LAZER - ADMINISTRAÇÃO DIRETA                                                ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"4519355.27";"1875906.45";"1875845.69"
"2024";"4";"EXECUTIVO                                         ";"08";"GABINETE DO CENTRO DO RECIFE                                                                        ";"08.01";"GABINETE DO CENTRO DO RECIFE - ADMINISTRAÇÃO DIRETA                                                 ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"177827.97";"177827.97";"162306.58"
"2024";"9";"EXECUTIVO                                         ";"48";"SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ";"48.01";"FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-14000.0";"0.0";"66762967.72";"66761234.0";"56315179.83"
"2024";"4";"EXECUTIVO                                         ";"08";"GABINETE DO CENTRO DO RECIFE                                                                        ";"08.01";"GABINETE DO CENTRO DO RECIFE - ADMINISTRAÇÃO DIRETA                                                 ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"800000.0";"0.0";"110935.03";"120477.78";"33827.01"
"2024";"9";"EXECUTIVO                                         ";"48";"SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ";"48.01";"FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"6439819.38";"0.0";"-3562084.99";"54009510.08";"53723988.86"
"2024";"10";"EXECUTIVO                                         ";"62";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ";"62.02";"FUNDO DE INCENTIVO À CULTURA - FIC                                                                  ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"50  ";"TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ";"-122485.5";"0.0";"-68874.5";"75105.0";"176555.0"
"2024";"4";"EXECUTIVO                                         ";"15";"SECRETARIA DE FINANÇAS                                                                              ";"15.01";"SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA                                                       ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"891932.46";"1844.97";"196669.05"
"2024";"1";"EXECUTIVO                                         ";"64";"SECRETARIA DE POLÍTICA URBANA E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                        ";"64.10";"CONVIVA Mercados e Feiras - Autarquia Municipal                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"14470000.0";"14470000.0";"3643877.72";"903160.22";"0.0"
"2024";"1";"EXECUTIVO                                         ";"13";"PROCURADORIA GERAL DO MUNICÍPIO                                                                     ";"13.01";"PROCURADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO DIRETA                                              ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"4780000.0";"4780000.0";"302000.0";"0.0";"0.0"
"2024";"1";"EXECUTIVO                                         ";"64";"SECRETARIA DE POLÍTICA URBANA E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                        ";"64.10";"CONVIVA Mercados e Feiras - Autarquia Municipal                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"31020000.0";"31020000.0";"200096.82";"186000.0";"166462.8"
"2024";"1";"EXECUTIVO                                         ";"13";"PROCURADORIA GERAL DO MUNICÍPIO                                                                     ";"13.01";"PROCURADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO DIRETA                                              ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"45015000.0";"45015000.0";"3390464.1";"3390464.1";"3238615.63"
"2024";"6";"EXECUTIVO                                         ";"64";"SECRETARIA DE POLÍTICA URBANA E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                        ";"64.09";"AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE - CTTU                                          ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"";"";"0.0";"-24356.8";"9552.0"
"2024";"1";"EXECUTIVO                                         ";"29";"SECRETARIA DE DESENVOLVIMENTO SOCIAL, DIREITOS HUMANOS, JUVENTUDE E POLÍTICAS SOBRE DROGAS          ";"29.01";"SECRETARIA DE DESENV SOCIAL, DIR. HUMANOS, JUVENTUDE, E POLÍT. SOBRE DROGAS - ADMINISTRAÇÃO DIRETA  ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"50  ";"TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ";"1290000.0";"1070000.0";"220000.0";"0.0";"0.0"
"2024";"5";"EXECUTIVO                                         ";"62";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ";"62.01";"FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"60  ";"TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS COM FINS LUCRATIVOS                                                                                              ";"";"";"0.0";"0.0";"20000.0"
"2024";"8";"EXECUTIVO                                         ";"64";"SECRETARIA DE POLÍTICA URBANA E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                        ";"64.10";"CONVIVA Mercados e Feiras - Autarquia Municipal                                                     ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"2133758.46";"2168984.76";"1918070.67"
"2024";"12";"EXECUTIVO                                         ";"80";"ENCARGOS GERAIS DO MUNICÍPIO                                                                        ";"80.01";"RECURSOS SOB A GESTÃO DA SECRETARIA DE FINANÇAS                                                     ";"4";"DESPESAS DE CAPITAL                                                                                 ";"6";"AMORTIZAÇÃO DA DÍVIDA                                                                               ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-3355673.78";"0.0";"23786786.71";"26592927.46";"43775667.04"
"2024";"6";"EXECUTIVO                                         ";"16";"GABINETE DE COMUNICAÇÃO                                                                             ";"16.01";"GABINETE DE COMUNICAÇÃO - ADMINISTRAÇÃO DIRETA                                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"130.32";"0.0";"180.0"
"2024";"6";"EXECUTIVO                                         ";"16";"GABINETE DE COMUNICAÇÃO                                                                             ";"16.01";"GABINETE DE COMUNICAÇÃO - ADMINISTRAÇÃO DIRETA                                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"206108.08";"206108.08";"225692.15"
"2024";"2";"EXECUTIVO                                         ";"31";"SECRETARIA DE PLANEJAMENTO, GESTÃO E TRANSFORMAÇÃO DIGITAL                                          ";"31.01";"SECRETARIA DE PLANEJAMENTO, GESTÃO E TRANSFORMAÇÃO DIGITAL - ADMINISTRAÇÃO DIRETA                   ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-16616284.88";"0.0";"2055308.15";"63000.0";"39144.0"
"2024";"7";"EXECUTIVO                                         ";"15";"SECRETARIA DE FINANÇAS                                                                              ";"15.01";"SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA                                                       ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"63980.55";"0.0";"-845692.57";"-334240.49";"-69200.81"
"2024";"7";"EXECUTIVO                                         ";"15";"SECRETARIA DE FINANÇAS                                                                              ";"15.01";"SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA                                                       ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"16824775.56";"0.0";"5672635.46";"5672635.46";"5677689.54"
"2024";"4";"EXECUTIVO                                         ";"15";"SECRETARIA DE FINANÇAS                                                                              ";"15.01";"SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA                                                       ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"2846577.94";"509787.78";"416332.78"
"2024";"4";"EXECUTIVO                                         ";"15";"SECRETARIA DE FINANÇAS                                                                              ";"15.01";"SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA                                                       ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"90721718.57";"0.0";"5703871.16";"5703871.16";"5428158.09"
"2024";"10";"EXECUTIVO                                         ";"35";"SECRETARIA DE TURISMO E LAZER                                                                       ";"35.01";"SECRETARIA DE TURISMO E LAZER - ADMINISTRAÇÃO DIRETA                                                ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"0.0";"10796.0";"10546.0"
"2024";"9";"EXECUTIVO                                         ";"48";"SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ";"48.01";"FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"7429283.34";"0.0";"6637351.39";"5750708.43";"4891493.9"
"2024";"2";"EXECUTIVO                                         ";"21";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO                                                             ";"21.01";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO - ADMINISTRAÇÃO DIRETA                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"-200000.0";"0.0";"";"";""
"2024";"3";"EXECUTIVO                                         ";"15";"SECRETARIA DE FINANÇAS                                                                              ";"15.01";"SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA                                                       ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"5433113.5";"5433113.5";"5971243.63"
"2024";"3";"EXECUTIVO                                         ";"15";"SECRETARIA DE FINANÇAS                                                                              ";"15.01";"SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA                                                       ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-12240.0";"0.0";"526655.89";"1022192.2";"826345.53"
"2024";"10";"EXECUTIVO                                         ";"62";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ";"62.01";"FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"100000.0";"0.0";"71699.8";"0.0";"0.0"
"2024";"12";"EXECUTIVO                                         ";"31";"SECRETARIA DE PLANEJAMENTO, GESTÃO E TRANSFORMAÇÃO DIGITAL                                          ";"31.01";"SECRETARIA DE PLANEJAMENTO, GESTÃO E TRANSFORMAÇÃO DIGITAL - ADMINISTRAÇÃO DIRETA                   ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"8253540.01";"0.0";"8261734.91";"8261734.91";"7983591.96"
"2024";"12";"EXECUTIVO                                         ";"31";"SECRETARIA DE PLANEJAMENTO, GESTÃO E TRANSFORMAÇÃO DIGITAL                                          ";"31.01";"SECRETARIA DE PLANEJAMENTO, GESTÃO E TRANSFORMAÇÃO DIGITAL - ADMINISTRAÇÃO DIRETA                   ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-10264046.1";"0.0";"-545889.13";"6608161.49";"5485267.7"
"2024";"11";"EXECUTIVO                                         ";"64";"SECRETARIA DE POLÍTICA URBANA E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                        ";"64.02";"FUNDO DE LICENCIAMENTO E CONTROLE URBANO                                                            ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"-4312.0";"88.0";"2104.52"
"2024";"12";"EXECUTIVO                                         ";"80";"ENCARGOS GERAIS DO MUNICÍPIO                                                                        ";"80.01";"RECURSOS SOB A GESTÃO DA SECRETARIA DE FINANÇAS                                                     ";"4";"DESPESAS DE CAPITAL                                                                                 ";"6";"AMORTIZAÇÃO DA DÍVIDA                                                                               ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"";"";"916114.17";"916114.17";"916114.17"
"2024";"3";"EXECUTIVO                                         ";"08";"GABINETE DO CENTRO DO RECIFE                                                                        ";"08.01";"GABINETE DO CENTRO DO RECIFE - ADMINISTRAÇÃO DIRETA                                                 ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"2000.0";"0.0";"";"";""
"2024";"6";"EXECUTIVO                                         ";"64";"SECRETARIA DE POLÍTICA URBANA E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                        ";"64.09";"AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE - CTTU                                          ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"893485.77";"1083884.01";"1372397.14"
"2024";"6";"EXECUTIVO                                         ";"64";"SECRETARIA DE POLÍTICA URBANA E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                        ";"64.09";"AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE - CTTU                                          ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-49950.0";"0.0";"-3308961.76";"5983672.01";"6778022.15"
"2024";"2";"EXECUTIVO                                         ";"51";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO, CIÊNCIAS E TECNOLOGIA - ADMINISTRAÇÃO SUPERVISIONADA       ";"51.02";"FUNDO MUNICIPAL DE FOMENTO AO EMPREENDEDORISMO - RECIFE ACREDITA - FMFE                             ";"4";"DESPESAS DE CAPITAL                                                                                 ";"5";"INVERSÕES FINANCEIRAS                                                                               ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"0.0";"366500.0";"303500.0"
"2024";"1";"EXECUTIVO                                         ";"64";"SECRETARIA DE POLÍTICA URBANA E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                        ";"64.10";"CONVIVA Mercados e Feiras - Autarquia Municipal                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"10000.0";"10000.0";"";"";""
"2024";"2";"EXECUTIVO                                         ";"21";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO                                                             ";"21.01";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO - ADMINISTRAÇÃO DIRETA                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"208864.21";"208864.21";"188557.25"
"2024";"2";"EXECUTIVO                                         ";"21";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO                                                             ";"21.01";"SECRETARIA DE DESENVOLVIMENTO ECONÔMICO - ADMINISTRAÇÃO DIRETA                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"200000.0";"0.0";"142552.44";"42652.2";"62101.88"
"2024";"5";"EXECUTIVO                                         ";"64";"SECRETARIA DE POLÍTICA URBANA E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                        ";"64.10";"CONVIVA Mercados e Feiras - Autarquia Municipal                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-30947.71";"0.0";"920368.05";"2420491.94";"2246531.32"
"2024";"8";"EXECUTIVO                                         ";"25";"SECRETARIA DE GOVERNO E PARTICIPAÇÃO SOCIAL                                                         ";"25.01";"SECRETARIA DE GOVERNO E PARTICIPAÇÃO SOCIAL - ADMINISTRAÇÃO DIRETA                                  ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"3600000.0";"0.0";"4736410.78";"3574353.73";"2243329.53"
