"Ano";"Mês";"Código da Função";"Função";"Código de Sub-função";"Sub-função";"Código de Programa";"Programa";"Código da Ação";"Ação";"Código da Fonte";"Fonte";"Dotação Inicial";"Dotação Atualizada";"Empenhado";"Liquidado";"Pago"
"2025";"2";"09  ";"PREVIDÊNCIA SOCIAL                                     ";"122 ";"ADMINISTRAÇÃO GERAL                                                                                                     ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9018";"ENCARGOS ADMINISTRATIVOS PARA GESTÃO DO REGIME PRÓPRIO DE PREVIDÊNCIA SOCIAL DO MUNICÍPIO                                                                                                               ";"0800";"RECURSOS VINC. AO RPPS - FUNDO CAPIT. (PLANO PREV.)    ";"0.0";"0.0";"837228.95";"837228.95";"837228.95"
"2025";"2";"10  ";"SAÚDE                                                  ";"305 ";"VIGILÂNCIA EPIDEMIOLÓGICA                                                                                               ";"2107";"GESTÃO DAS POLÍTICAS MUNICIPAIS DE SAÚDE                                                                                ";"2326";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE SAÚDE NA VIGILÂNCIA EM SAÚDE                                                                                                                        ";"0605";"ASSIST. FINANCEIRA DA UNIÃO - COMPLEMENTAÇÃO PISOS SALA";"0.0";"0.0";"5761.61";"5761.61";"0.0"
"2025";"2";"10  ";"SAÚDE                                                  ";"301 ";"ATENÇÃO BÁSICA                                                                                                          ";"1236";"EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE                                                           ";"1032";"CONSTRUÇÃO, AMPLIAÇÃO E EQUIPAGEM DE UNIDADES DE SAÚDE NA ATENÇÃO BÁSICA                                                                                                                                ";"0754";"RECURSOS DE OPERAÇÕES DE CRÉDITO                       ";"0.0";"350000.0";"4130449.63";"356525.91";"356525.91"
"2025";"2";"10  ";"SAÚDE                                                  ";"302 ";"ASSISTÊNCIA HOSPITALAR E AMBULATORIAL                                                                                   ";"1236";"EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE                                                           ";"1658";"CONSTRUÇÃO, AMPLIAÇÃO E EQUIPAGEM DE UNIDADES DE SAÚDE NA MÉDIA E ALTA COMPLEXIDADE                                                                                                                     ";"0754";"RECURSOS DE OPERAÇÕES DE CRÉDITO                       ";"0.0";"-350000.0";"496213.74";"334494.53";"334494.53"
"2025";"2";"10  ";"SAÚDE                                                  ";"301 ";"ATENÇÃO BÁSICA                                                                                                          ";"1216";"FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE                                                                ";"2321";"GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE COMPLEMENTAR - ATENÇÃO BÁSICA                                                                                                                       ";"0600";"TRANSF. FUNDO A FUNDO SUS GOV. FED. - BL. MANUTENÇÃO SE";"0.0";"0.0";"3545200.86";"7090401.72";"7090401.72"
"2025";"2";"03  ";"ESSENCIAL À JUSTIÇA                                    ";"122 ";"ADMINISTRAÇÃO GERAL                                                                                                     ";"2161";"GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS                                                         ";"2723";"APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA                                                                                                                                                   ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"3959313.13";"736562.65";"593238.89"
"2025";"2";"14  ";"DIREITOS DA CIDADANIA                                  ";"122 ";"ADMINISTRAÇÃO GERAL                                                                                                     ";"2161";"GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS                                                         ";"2723";"APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA                                                                                                                                                   ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"866920.0";"514956.9";"305945.14";"355614.45"
"2025";"2";"27  ";"DESPORTO E LAZER                                       ";"695 ";"TURISMO                                                                                                                 ";"2160";"GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ";"2280";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE TURISMO E LAZER                                                                                                                                     ";"0700";"OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO    ";"0.0";"0.0";"0.0";"0.0";"0.0"
"2025";"2";"12  ";"EDUCAÇÃO                                               ";"367 ";"EDUCAÇÃO ESPECIAL                                                                                                       ";"1206";"ORGANIZAÇÃO EFICAZ DO ENSINO E DA APRENDIZAGEM                                                                          ";"2182";"IMPLEMENTAÇÃO DE MECANISMOS DE INCLUSÃO ESC. PARA ESTUDANTES COM DEFICIÊNCIAS E/OU DOENÇAS RARAS. (EP)                                                                                                  ";"0540";"TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE";"0.0";"112028.36";"0.0";"0.0";"0.0"
"2025";"2";"10  ";"SAÚDE                                                  ";"301 ";"ATENÇÃO BÁSICA                                                                                                          ";"1216";"FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE                                                                ";"2724";"MANUTENÇÃO DA REDE BÁSICA DE SAÚDE                                                                                                                                                                      ";"0602";"TRANSF. FUNDO A FUNDO SUS GOV. FED. - BL. MANUTENÇÃO - ";"0.0";"0.0";"0.0";"0.0";"0.0"
"2025";"2";"10  ";"SAÚDE                                                  ";"302 ";"ASSISTÊNCIA HOSPITALAR E AMBULATORIAL                                                                                   ";"1236";"EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE                                                           ";"1658";"CONSTRUÇÃO, AMPLIAÇÃO E EQUIPAGEM DE UNIDADES DE SAÚDE NA MÉDIA E ALTA COMPLEXIDADE                                                                                                                     ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"400000.0";"147396.47";"0.0";"0.0"
"2025";"2";"12  ";"EDUCAÇÃO                                               ";"365 ";"EDUCAÇÃO INFANTIL                                                                                                       ";"1247";"PROMOÇÃO E FORTALECIMENTO DA POLÍTICA DA PRIMEIRA INFÂNCIA                                                              ";"1036";"EXPANSÃO DA REDE FÍSICA DO ENSINO INFANTIL                                                                                                                                                              ";"0541";"TRANSFERÊNCIAS DO FUNDEB - COMPLEMENTAÇÃO DA UNIÃO - VA";"0.0";"0.0";"0.0";"0.0";"0.0"
"2025";"2";"15  ";"URBANISMO                                              ";"451 ";"INFRA-ESTRUTURA URBANA                                                                                                  ";"2160";"GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ";"2191";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE INFRAESTRUTURA                                                                                                                                      ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"581624.26";"176786.86";"175454.66"
"2025";"2";"10  ";"SAÚDE                                                  ";"301 ";"ATENÇÃO BÁSICA                                                                                                          ";"1216";"FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE                                                                ";"2724";"MANUTENÇÃO DA REDE BÁSICA DE SAÚDE                                                                                                                                                                      ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"-454839.16";"853994.45";"278382.47";"38607.36"
"2025";"2";"12  ";"EDUCAÇÃO                                               ";"365 ";"EDUCAÇÃO INFANTIL                                                                                                       ";"1247";"PROMOÇÃO E FORTALECIMENTO DA POLÍTICA DA PRIMEIRA INFÂNCIA                                                              ";"2179";"AMPLIAÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO INFANTIL                                                                                                                                                        ";"0541";"TRANSFERÊNCIAS DO FUNDEB - COMPLEMENTAÇÃO DA UNIÃO - VA";"0.0";"5000000.0";"9013388.54";"8766127.45";"8556239.15"
"2025";"2";"15  ";"URBANISMO                                              ";"452 ";"SERVIÇOS URBANOS                                                                                                        ";"1323";"MANUTENÇÃO URBANA                                                                                                       ";"2538";"MANUTENÇÃO DO SISTEMA DE ILUMINAÇÃO PÚBLICA                                                                                                                                                             ";"0751";"RECURSOS DA COSIP                                      ";"0.0";"0.0";"40748121.77";"4163039.35";"3815266.46"
"2025";"2";"15  ";"URBANISMO                                              ";"182 ";"DEFESA CIVIL                                                                                                            ";"1303";"GESTÃO DE RISCO EM ENCOSTAS E ALAGADOS                                                                                  ";"2211";"DEFESA CIVIL PERMANENTE                                                                                                                                                                                 ";"0754";"RECURSOS DE OPERAÇÕES DE CRÉDITO                       ";"0.0";"1186943.77";"7370695.27";"1186943.77";"1186943.77"
"2025";"2";"10  ";"SAÚDE                                                  ";"305 ";"VIGILÂNCIA EPIDEMIOLÓGICA                                                                                               ";"1217";"FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE                                                                         ";"2087";"FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EPIDEMIOLÓGICA PARA O CONTROLE DE DOENÇAS E AGRAVOS                                                                                                              ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"60000.0";"0.0";"0.0";"0.0"
"2025";"2";"13  ";"CULTURA                                                ";"392 ";"DIFUSÃO CULTURAL                                                                                                        ";"2160";"GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ";"2212";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE CULTURA DO MUNICÍPIO                                                                                                                                ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"239000.0";"1214788.05";"1214788.05";"1237515.11"
"2025";"2";"10  ";"SAÚDE                                                  ";"125 ";"NORMATIZAÇÃO E FISCALIZAÇÃO                                                                                             ";"1239";"MELHORIA DA GESTÃO DO SISTEMA DE SAÚDE                                                                                  ";"2886";"IMPLEMENTAÇÃO E FORTALECIMENTO DO CONTROLE SOCIAL NA GESTÃO DAS POLÍTICAS DE SAÚDE DO MUNICÍPIO                                                                                                         ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"10000.0";"426584.83";"153186.42";"118873.06"
"2025";"2";"15  ";"URBANISMO                                              ";"451 ";"INFRA-ESTRUTURA URBANA                                                                                                  ";"1303";"GESTÃO DE RISCO EM ENCOSTAS E ALAGADOS                                                                                  ";"1574";"URBANIZAÇÃO DE ÁREAS DE RISCO                                                                                                                                                                           ";"0754";"RECURSOS DE OPERAÇÕES DE CRÉDITO                       ";"0.0";"21801.87";"788214.93";"653459.01";"653459.01"
"2025";"2";"10  ";"SAÚDE                                                  ";"272 ";"PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ";"3102";"GESTÃO DOS ENCARGOS GERAIS DO SETOR DE SAÚDE                                                                            ";"9021";"ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME PRÓPRIO                                                                                                                                       ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"100000000.0";"6873264.71";"6873264.71"
"2025";"2";"04  ";"ADMINISTRAÇÃO                                          ";"122 ";"ADMINISTRAÇÃO GERAL                                                                                                     ";"2160";"GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ";"2027";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS AÇÕES MUNICIPAIS DE ADMINISTRAÇÃO                                                                                                                                ";"0720";"TRANSF. DA UNIÃO REF. ÀS PARTICIPAÇÕES NA EXPLORAÇÃO DE";"0.0";"0.0";"0.0";"0.0";"0.0"
"2025";"2";"08  ";"ASSISTÊNCIA SOCIAL                                     ";"243 ";"ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE                                                                                  ";"1247";"PROMOÇÃO E FORTALECIMENTO DA POLÍTICA DA PRIMEIRA INFÂNCIA                                                              ";"2113";"APOIO À PRIMEIRA INFÂNCIA                                                                                                                                                                               ";"0660";"TRANSFERÊNCIA DE RECURSOS DO FNAS                      ";"0.0";"16271.99";"0.0";"0.0";"0.0"
"2025";"2";"28  ";"ENCARGOS ESPECIAIS                                     ";"846 ";"OUTROS ENCARGOS ESPECIAIS                                                                                               ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9002";"CONTRIBUIÇÕES PARA O PIS/PASEP                                                                                                                                                                          ";"0802";"RECURSOS VINCULADOS RPPS - TAXA ADMINISTRAÇÃO          ";"0.0";"0.0";"0.0";"0.0";"0.0"
"2025";"2";"12  ";"EDUCAÇÃO                                               ";"367 ";"EDUCAÇÃO ESPECIAL                                                                                                       ";"1206";"ORGANIZAÇÃO EFICAZ DO ENSINO E DA APRENDIZAGEM                                                                          ";"2182";"IMPLEMENTAÇÃO DE MECANISMOS DE INCLUSÃO ESC. PARA ESTUDANTES COM DEFICIÊNCIAS E/OU DOENÇAS RARAS. (EP)                                                                                                  ";"0541";"TRANSFERÊNCIAS DO FUNDEB - COMPLEMENTAÇÃO DA UNIÃO - VA";"0.0";"200000.0";"0.0";"0.0";"0.0"
"2025";"2";"09  ";"PREVIDÊNCIA SOCIAL                                     ";"272 ";"PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9007";"ENCARGOS COM INATIVOS E PENSIONISTAS DO SETOR EDUCACIONAL - REGIME PRÓPRIO DO MUNICÍPIO                                                                                                                 ";"0801";"RECURSOS VINC. AO RPPS - FUNDO REP. (PLANO FINANC.)    ";"0.0";"2979182.07";"25673582.61";"25673582.61";"14775294.85"
"2025";"2";"23  ";"COMÉRCIO E SERVIÇOS                                    ";"691 ";"PROMOÇÃO COMERCIAL                                                                                                      ";"1310";"REQUALIFICAÇÃO, AMPLIAÇÃO E REORDENAMENTO DOS ESPAÇOS PÚBLICOS                                                          ";"2548";"GERENCIAMENTO DOS MERCADOS, FEIRAS E OUTROS ESPAÇOS PÚBLICOS                                                                                                                                            ";"0501";"OUTROS RECURSOS NÃO VINCULADOS                         ";"0.0";"-2750000.0";"2149155.48";"1273463.38";"1154904.66"
"2025";"2";"10  ";"SAÚDE                                                  ";"301 ";"ATENÇÃO BÁSICA                                                                                                          ";"1236";"EXPANSÃO E MELHORIA NA INFRAESTRUTURA DE ATENDIMENTO EM SAÚDE                                                           ";"1032";"CONSTRUÇÃO, AMPLIAÇÃO E EQUIPAGEM DE UNIDADES DE SAÚDE NA ATENÇÃO BÁSICA                                                                                                                                ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"600000.0";"298432.32";"32808.97";"0.0"
"2025";"2";"09  ";"PREVIDÊNCIA SOCIAL                                     ";"272 ";"PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9005";"ENCARGOS COM INATIVOS E PENSIONISTAS DO SISTEMA PREVIDENCIÁRIO - REGIME PRÓPRIO DO MUNICÍPIO (ADM. DIRETA)                                                                                              ";"0800";"RECURSOS VINC. AO RPPS - FUNDO CAPIT. (PLANO PREV.)    ";"0.0";"0.0";"9158724.13";"9158724.13";"7873239.07"
"2025";"2";"13  ";"CULTURA                                                ";"391 ";"PATRIMÔNIO HISTÓRICO, ARTÍSTICO E ARQUEOLÓGICO                                                                          ";"1211";"VALORIZAÇÃO DA CULTURA                                                                                                  ";"2309";"MANUTENÇÃO, RESTAURAÇÃO E PRESERVAÇÃO DE EQUIPAMENTOS E BENS CULTURAIS                                                                                                                                  ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"-100000.0";"792639.26";"650903.25";"632275.46"
"2025";"2";"10  ";"SAÚDE                                                  ";"302 ";"ASSISTÊNCIA HOSPITALAR E AMBULATORIAL                                                                                   ";"1238";"FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE                                           ";"2883";"GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE COMPLEMENTAR                                                                                                                                        ";"0605";"ASSIST. FINANCEIRA DA UNIÃO - COMPLEMENTAÇÃO PISOS SALA";"0.0";"0.0";"197943.36";"197943.36";"197943.36"
"2025";"2";"10  ";"SAÚDE                                                  ";"273 ";"PREVIDÊNCIA COMPLEMENTAR                                                                                                ";"3102";"GESTÃO DOS ENCARGOS GERAIS DO SETOR DE SAÚDE                                                                            ";"9022";"ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME GERAL                                                                                                                                         ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"7652822.45";"1052822.45";"523962.73"
"2025";"2";"09  ";"PREVIDÊNCIA SOCIAL                                     ";"272 ";"PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9007";"ENCARGOS COM INATIVOS E PENSIONISTAS DO SETOR EDUCACIONAL - REGIME PRÓPRIO DO MUNICÍPIO                                                                                                                 ";"0501";"OUTROS RECURSOS NÃO VINCULADOS                         ";"0.0";"0.0";"0.0";"0.0";"0.0"
"2025";"2";"10  ";"SAÚDE                                                  ";"302 ";"ASSISTÊNCIA HOSPITALAR E AMBULATORIAL                                                                                   ";"2107";"GESTÃO DAS POLÍTICAS MUNICIPAIS DE SAÚDE                                                                                ";"2325";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE SAÚDE NA MÉDIA E ALTA COMPLEXIDADE                                                                                                                  ";"0605";"ASSIST. FINANCEIRA DA UNIÃO - COMPLEMENTAÇÃO PISOS SALA";"0.0";"0.0";"825383.99";"825383.99";"0.0"
"2025";"2";"14  ";"DIREITOS DA CIDADANIA                                  ";"422 ";"DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS                                                                               ";"1252";"GESTÃO DA POLÍTICA INTEGRADA DE PREVENÇÃO À VIOLÊNCIA E PROMOÇÃO DA CULTURA DE PAZ E JUSTIÇA RESTAURATIVA               ";"2076";"PREVENÇÃO DA VIOLÊNCIA DE GÊNERO                                                                                                                                                                        ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"170509.0";"0.0";"22685.1";"29377.14"
"2025";"2";"10  ";"SAÚDE                                                  ";"301 ";"ATENÇÃO BÁSICA                                                                                                          ";"2107";"GESTÃO DAS POLÍTICAS MUNICIPAIS DE SAÚDE                                                                                ";"2074";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE SAÚDE NA ATENÇÃO BÁSICA                                                                                                                             ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"58077559.92";"58077559.92";"58212709.78"
"2025";"2";"04  ";"ADMINISTRAÇÃO                                          ";"331 ";"PROTEÇÃO E BENEFÍCIOS AO TRABALHADOR                                                                                    ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"2153";"ENCARGOS COM BENEFÍCIOS AOS SERVIDORES                                                                                                                                                                  ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"4303482.49";"5196949.29";"5185426.66";"5543295.8"
"2025";"2";"12  ";"EDUCAÇÃO                                               ";"361 ";"ENSINO FUNDAMENTAL                                                                                                      ";"3103";"GESTÃO DOS ENCARGOS GERAIS DO SETOR EDUCACIONAL                                                                         ";"9021";"ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME PRÓPRIO                                                                                                                                       ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"0.0";"0.0";"14307819.78"
"2025";"2";"15  ";"URBANISMO                                              ";"122 ";"ADMINISTRAÇÃO GERAL                                                                                                     ";"2161";"GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS                                                         ";"2723";"APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA                                                                                                                                                   ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"-74486616.19";"11075418.97";"7835128.93";"2317965.23"
"2025";"2";"10  ";"SAÚDE                                                  ";"846 ";"OUTROS ENCARGOS ESPECIAIS                                                                                               ";"3104";"ATENDIMENTO DE SAÚDE AOS SERVIDORES BENEFICIÁRIOS DO SAÚDE RECIFE                                                       ";"2084";"OFERTA DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO SAÚDE RECIFE                                                                                                                                           ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"8999823.85";"8999823.85";"8959944.92"
"2025";"2";"28  ";"ENCARGOS ESPECIAIS                                     ";"846 ";"OUTROS ENCARGOS ESPECIAIS                                                                                               ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9002";"CONTRIBUIÇÕES PARA O PIS/PASEP                                                                                                                                                                          ";"0753";"RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES         ";"0.0";"-45800000.0";"0.0";"0.0";"0.0"
"2025";"2";"04  ";"ADMINISTRAÇÃO                                          ";"126 ";"TECNOLOGIA DA INFORMAÇÃO                                                                                                ";"2123";"MELHORIA DA QUALIDADE DOS SERVIÇOS DE TIC E TRANSFORMAÇÃO DIGITAL DOS SERVIÇOS E PROCESSOS DA PCR                       ";"1541";"EXPANSÃO E ATUALIZAÇÃO DO AMBIENTE DE TECNOLOGIA DA INFORMAÇÃO                                                                                                                                          ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"1364517.48";"0.0";"0.0";"0.0"
"2025";"2";"04  ";"ADMINISTRAÇÃO                                          ";"128 ";"FORMAÇÃO DE RECURSOS HUMANOS                                                                                            ";"2160";"GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ";"2100";"CAPACITAÇÃO E FORMAÇÃO PROFISSIONAL                                                                                                                                                                     ";"0799";"OUTRAS VINCULAÇÕES LEGAIS                              ";"0.0";"0.0";"0.0";"0.0";"0.0"
"2025";"2";"10  ";"SAÚDE                                                  ";"304 ";"VIGILÂNCIA SANITÁRIA                                                                                                    ";"2160";"GESTÃO DAS POLÍTICAS MUNICIPAIS                                                                                         ";"2026";"COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DA POLÍTICA DE PROTEÇÃO ANIMAL                                                                                                                                       ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"182139.07";"182139.07";"175366.65"
"2025";"2";"10  ";"SAÚDE                                                  ";"303 ";"SUPORTE PROFILÁTICO E TERAPÊUTICO                                                                                       ";"1233";"MELHORIA DO ACESSO À ASSISTÊNCIA FARMACÊUTICA                                                                           ";"2881";"MANUTENÇÃO DO ADEQUADO SUPRIMENTO DA REDE EM ASSISTÊNCIA FARMACÊUTICA                                                                                                                                   ";"0602";"TRANSF. FUNDO A FUNDO SUS GOV. FED. - BL. MANUTENÇÃO - ";"0.0";"0.0";"0.0";"0.0";"0.0"
"2025";"3";"04  ";"ADMINISTRAÇÃO                                          ";"272 ";"PREVIDÊNCIA DO REGIME ESTATUTÁRIO                                                                                       ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"9021";"ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME PRÓPRIO                                                                                                                                       ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"0.0";"17520990.66";"17520990.66"
"2025";"3";"10  ";"SAÚDE                                                  ";"301 ";"ATENÇÃO BÁSICA                                                                                                          ";"1216";"FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE                                                                ";"2321";"GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE COMPLEMENTAR - ATENÇÃO BÁSICA                                                                                                                       ";"0600";"TRANSF. FUNDO A FUNDO SUS GOV. FED. - BL. MANUTENÇÃO SE";"0.0";"0.0";"3545200.86";"1429874.51";"1429874.51"
"2025";"3";"15  ";"URBANISMO                                              ";"331 ";"PROTEÇÃO E BENEFÍCIOS AO TRABALHADOR                                                                                    ";"3101";"GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO                                                                                 ";"2153";"ENCARGOS COM BENEFÍCIOS AOS SERVIDORES                                                                                                                                                                  ";"0751";"RECURSOS DA COSIP                                      ";"0.0";"0.0";"0.0";"65920.59";"32960.0"
"2025";"3";"15  ";"URBANISMO                                              ";"182 ";"DEFESA CIVIL                                                                                                            ";"1303";"GESTÃO DE RISCO EM ENCOSTAS E ALAGADOS                                                                                  ";"2211";"DEFESA CIVIL PERMANENTE                                                                                                                                                                                 ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"4916996.93";"4930886.16";"4803907.76"
"2025";"3";"04  ";"ADMINISTRAÇÃO                                          ";"122 ";"ADMINISTRAÇÃO GERAL                                                                                                     ";"2122";"GESTÃO PÚBLICA DE EXCELÊNCIA                                                                                            ";"1095";"MODERNIZAÇÃO ADMINISTRATIVA E TRANSFORMAÇÃO DIGITAL                                                                                                                                                     ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"8000000.0";"585969.0";"24937.48";"24937.48"
"2025";"3";"10  ";"SAÚDE                                                  ";"305 ";"VIGILÂNCIA EPIDEMIOLÓGICA                                                                                               ";"1217";"FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE                                                                         ";"2087";"FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EPIDEMIOLÓGICA PARA O CONTROLE DE DOENÇAS E AGRAVOS                                                                                                              ";"0600";"TRANSF. FUNDO A FUNDO SUS GOV. FED. - BL. MANUTENÇÃO SE";"0.0";"0.0";"177879.56";"28790.34";"27406.31"
"2025";"3";"12  ";"EDUCAÇÃO                                               ";"361 ";"ENSINO FUNDAMENTAL                                                                                                      ";"1206";"ORGANIZAÇÃO EFICAZ DO ENSINO E DA APRENDIZAGEM                                                                          ";"2101";"IMPLANTAÇÃO DE POLÍTICAS DE VALORIZAÇÃO E FORMAÇÃO CONTINUADA DOS PROFISSIONAIS DA EDUCAÇÃO                                                                                                             ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"0.0";"4799.97";"214799.97"
"2025";"3";"08  ";"ASSISTÊNCIA SOCIAL                                     ";"241 ";"ASSISTÊNCIA AO IDOSO                                                                                                    ";"1222";"PROMOÇÃO DOS DIREITOS HUMANOS, CIDADANIA E IGUALDADE ÉTNICO-RACIAL (EP)                                                 ";"2991";"APOIO A EXECUÇÃO DA POLÍTICA MUNICIPAL DE DIREITOS DA PESSOA IDOSA                                                                                                                                      ";"0669";"OUTROS RECURSOS VINCULADOS À ASSISTÊNCIA SOCIAL        ";"0.0";"0.0";"477558.49";"66000.0";"0.0"
"2025";"3";"15  ";"URBANISMO                                              ";"452 ";"SERVIÇOS URBANOS                                                                                                        ";"1323";"MANUTENÇÃO URBANA                                                                                                       ";"2539";"MANUTENÇÃO E CONSERVAÇÃO DE ÁREAS VERDES                                                                                                                                                                ";"0500";"RECURSOS NÃO VINCULADOS DE IMPOSTOS                    ";"0.0";"0.0";"0.0";"312518.8";"312518.8"
