"Ano";"Mês";"Poder";"Código órgão";"Órgão setorial";"Código da unidade";"Unidade gestora";"Código da despesa";"Categoria da despesa";"Código do grupo de despesa";"Grupo de despesa";"Código da modalidade";"Modalidade";"Dotação atualizada";"Dotação inicial";"Empenhado";"Liquidado";"Pago"
"2025";"8";"EXECUTIVO                                         ";"52";"SECRETARIA DA MULHER - ADMINISTRAÇÃO SUPERVISIONADA                                                 ";"52.01";"FUNDO MUNICIPAL DE POLÍTICA PARA A MULHER                                                           ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"7200.0";"0.0";"0.0"
"2025";"1";"EXECUTIVO                                         ";"64";"SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                 ";"64.10";"CONVIVA Mercados e Feiras - Autarquia Municipal                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"0.0";"10000.0";"";"";""
"2025";"6";"EXECUTIVO                                         ";"68";"SECRETARIA DE ORDEM PÚBLICA E SEGURANÇA - ADMINISTRAÇÃO SUPERVISIONADA                              ";"68.01";"AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE - CTTU                                          ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"500000.0";"0.0";"864236.19";"1075730.31";"1083613.9"
"2025";"1";"EXECUTIVO                                         ";"11";"SECRETARIA DE ESPORTES                                                                              ";"11.01";"SECRETARIA DE ESPORTES - ADMINISTRAÇÃO DIRETA                                                       ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"30650000.0";"30650000.0";"18507441.35";"0.0";"0.0"
"2025";"8";"EXECUTIVO                                         ";"68";"SECRETARIA DE ORDEM PÚBLICA E SEGURANÇA - ADMINISTRAÇÃO SUPERVISIONADA                              ";"68.02";"CONVIVA MERCADOS E FEIRAS - AUTARQUIA MUNICIPAL                                                     ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"90000.0";"0.0";"1401771.59";"1321458.3";"1231182.82"
"2025";"6";"EXECUTIVO                                         ";"68";"SECRETARIA DE ORDEM PÚBLICA E SEGURANÇA - ADMINISTRAÇÃO SUPERVISIONADA                              ";"68.01";"AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE - CTTU                                          ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-519547.88";"0.0";"5462237.59";"6355132.2";"4107964.26"
"2025";"12";"EXECUTIVO                                         ";"62";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ";"62.02";"FUNDO DE INCENTIVO À CULTURA - FIC                                                                  ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"60  ";"TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS COM FINS LUCRATIVOS                                                                                              ";"-552812.13";"0.0";"";"";""
"2025";"1";"EXECUTIVO                                         ";"11";"SECRETARIA DE ESPORTES                                                                              ";"11.01";"SECRETARIA DE ESPORTES - ADMINISTRAÇÃO DIRETA                                                       ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"6500000.0";"6500000.0";"472567.0";"472567.0";"413014.63"
"2025";"1";"EXECUTIVO                                         ";"68";"SECRETARIA DE ORDEM PÚBLICA E SEGURANÇA - ADMINISTRAÇÃO SUPERVISIONADA                              ";"68.02";"CONVIVA MERCADOS E FEIRAS - AUTARQUIA MUNICIPAL                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"27516800.0";"0.0";"3217632.48";"239305.95";"221135.76"
"2025";"6";"EXECUTIVO                                         ";"48";"SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ";"48.01";"FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-20755447.76";"0.0";"33971550.09";"85702114.93";"85578769.57"
"2025";"8";"EXECUTIVO                                         ";"11";"SECRETARIA DE ESPORTES                                                                              ";"11.01";"SECRETARIA DE ESPORTES - ADMINISTRAÇÃO DIRETA                                                       ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"1663460.99";"0.0";"2434709.67";"1584765.15";"1584765.15"
"2025";"11";"EXECUTIVO                                         ";"32";"SECRETARIA DE CULTURA                                                                               ";"32.01";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO DIRETA                                                        ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"-66607.95";"248567.88";"248567.88"
"2025";"1";"EXECUTIVO                                         ";"68";"SECRETARIA DE ORDEM PÚBLICA E SEGURANÇA - ADMINISTRAÇÃO SUPERVISIONADA                              ";"68.02";"CONVIVA MERCADOS E FEIRAS - AUTARQUIA MUNICIPAL                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"18120000.0";"0.0";"3997272.1";"256257.09";"0.0"
"2025";"6";"EXECUTIVO                                         ";"48";"SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ";"48.01";"FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"20910430.0";"0.0";"36681399.37";"48566693.58";"42404737.01"
"2025";"11";"EXECUTIVO                                         ";"32";"SECRETARIA DE CULTURA                                                                               ";"32.01";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO DIRETA                                                        ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"1372921.02";"1372921.02";"1368226.66"
"2025";"1";"EXECUTIVO                                         ";"61";"SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO SUPERVISIONADA                                          ";"61.05";"FUNDO MUNICIPAL DE FOMENTO AO EMPREENDEDORISMO - RECIFE ACREDITA - FMFE                             ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"10000.0";"";"";""
"2025";"10";"EXECUTIVO                                         ";"10";"GABINETE DO PREFEITO                                                                                ";"10.01";"GABINETE DO PREFEITO - ADMINISTRAÇÃO DIRETA                                                         ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"684011.39";"684011.39";"688194.05"
"2025";"10";"EXECUTIVO                                         ";"50";"SECRETARIA DE INFRAESTRUTURA - ADMINISTRAÇÃO SUPERVISIONADA                                         ";"50.08";"FUNDO MUNICIPAL DO PREZEIS                                                                          ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"24367.92";"0.0";"5750.0";"40450.0";"48950.0"
"2025";"11";"EXECUTIVO                                         ";"64";"SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO - ADMINISTRAÇÃO SUPERVISIONADA                 ";"64.02";"FUNDO DE LICENCIAMENTO E CONTROLE URBANO                                                            ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"3.61";"3103.61";"3223.89"
"2025";"10";"EXECUTIVO                                         ";"10";"GABINETE DO PREFEITO                                                                                ";"10.01";"GABINETE DO PREFEITO - ADMINISTRAÇÃO DIRETA                                                         ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-2490.0";"0.0";"-29808.28";"159878.6";"119817.55"
"2025";"4";"EXECUTIVO                                         ";"59";"SECRETARIA DE ASSISTÊNCIA SOCIAL E COMBATE À FOME - ADM. SUPERVISIONADA                             ";"59.01";"FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS                                                        ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"865200.0";"0.0";"424304.39";"0.0";"0.0"
"2025";"8";"EXECUTIVO                                         ";"80";"ENCARGOS GERAIS DO MUNICÍPIO                                                                        ";"80.02";"RECURSOS SOB A GESTÃO DA PROCURADORIA GERAL DO MUNÍCIPIO                                            ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"494221.47";"463194.36";"425696.68"
"2025";"1";"EXECUTIVO                                         ";"34";"SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO                                                ";"34.01";"SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO	 - ADMINISTRAÇÃO DIRETA                        ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"48600000.0";"26700000.0";"";"";""
"2025";"1";"EXECUTIVO                                         ";"47";"SECRETARIA DE TRANSFORMAÇÃO DIGITAL, CIÊNCIA E TECNOLOGIA - ADMINISTRAÇÃO SUPERVISIONADA            ";"47.01";"EMPRESA MUNICIPAL DE INFORMÁTICA - EMPREL                                                           ";"3";"DESPESAS CORRENTES                                                                                  ";"2";"JUROS E ENCARGOS DA DÍVIDA                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"170000.0";"0.0";"";"";""
"2025";"8";"EXECUTIVO                                         ";"34";"SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO                                                ";"34.01";"SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO	 - ADMINISTRAÇÃO DIRETA                        ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"-100135.24";"267631.01";"360704.58"
"2025";"1";"EXECUTIVO                                         ";"59";"SECRETARIA DE ASSISTÊNCIA SOCIAL E COMBATE À FOME - ADM. SUPERVISIONADA                             ";"59.03";"FUNDO MUNICIPAL DA CRIANÇA E DO ADOLESCENTE - FMCA                                                  ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"50  ";"TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ";"0.0";"3000000.0";"";"";""
"2025";"8";"EXECUTIVO                                         ";"34";"SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO                                                ";"34.01";"SECRETARIA DE DESENVOLVIMENTO URBANO E LICENCIAMENTO	 - ADMINISTRAÇÃO DIRETA                        ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"5337755.24";"5337755.24";"5590943.22"
"2025";"7";"EXECUTIVO                                         ";"59";"SECRETARIA DE ASSISTÊNCIA SOCIAL E COMBATE À FOME - ADM. SUPERVISIONADA                             ";"59.01";"FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS                                                        ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"2892052.0";"0.0";"54977.0";"0.0";"0.0"
"2025";"11";"EXECUTIVO                                         ";"50";"SECRETARIA DE INFRAESTRUTURA - ADMINISTRAÇÃO SUPERVISIONADA                                         ";"50.10";"AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB                                                   ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"60000.0";"0.0";"8770.37";"8770.37";"8770.37"
"2025";"1";"EXECUTIVO                                         ";"52";"SECRETARIA DA MULHER - ADMINISTRAÇÃO SUPERVISIONADA                                                 ";"52.01";"FUNDO MUNICIPAL DE POLÍTICA PARA A MULHER                                                           ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"10000.0";"10000.0";"";"";""
"2025";"10";"EXECUTIVO                                         ";"29";"SECRETARIA DE ASSISTÊNCIA SOCIAL E COMBATE À FOME                                                   ";"29.01";"SECRETARIA DE ASSISTÊNCIA SOCIAL E COMBATE À FOME - ADMINISTRAÇÃO DIRETA                            ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"50  ";"TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ";"";"";"-180000.0";"60000.0";"0.0"
"2025";"11";"EXECUTIVO                                         ";"80";"ENCARGOS GERAIS DO MUNICÍPIO                                                                        ";"80.01";"RECURSOS SOB A GESTÃO DA SECRETARIA DE FINANÇAS                                                     ";"3";"DESPESAS CORRENTES                                                                                  ";"2";"JUROS E ENCARGOS DA DÍVIDA                                                                          ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"4000000.0";"0.0";"1039400.23";"1039400.23";"1039400.23"
"2025";"11";"EXECUTIVO                                         ";"26";"SECRETARIA DE PROJETOS ESPECIAIS                                                                    ";"26.01";"SECRETARIA DE PROJETOS ESPECIAIS - ADMINISTRAÇÃO DIRETA                                             ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-10460954.42";"0.0";"-8290493.32";"13698614.66";"13910665.74"
"2025";"3";"EXECUTIVO                                         ";"50";"SECRETARIA DE INFRAESTRUTURA - ADMINISTRAÇÃO SUPERVISIONADA                                         ";"50.11";"AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE                                                     ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-20825346.91";"0.0";"29504881.06";"2840836.02";"2840836.02"
"2025";"6";"EXECUTIVO                                         ";"24";"CONTROLADORIA GERAL DO MUNICÍPIO                                                                    ";"24.01";"CONTROLADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO DIRETA                                             ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"1008409.01";"1008409.01";"1010004.57"
"2025";"9";"EXECUTIVO                                         ";"50";"SECRETARIA DE INFRAESTRUTURA - ADMINISTRAÇÃO SUPERVISIONADA                                         ";"50.10";"AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB                                                   ";"4";"DESPESAS DE CAPITAL                                                                                 ";"6";"AMORTIZAÇÃO DA DÍVIDA                                                                               ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"0.0";"205689.37";"205689.37"
"2025";"6";"EXECUTIVO                                         ";"24";"CONTROLADORIA GERAL DO MUNICÍPIO                                                                    ";"24.01";"CONTROLADORIA GERAL DO MUNICÍPIO - ADMINISTRAÇÃO DIRETA                                             ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"97205.58";"146845.54";"127576.46"
"2025";"9";"EXECUTIVO                                         ";"14";"SECRETARIA DE EDUCAÇÃO                                                                              ";"14.01";"SECRETARIA DE EDUCAÇÃO - ADMINISTRAÇÃO DIRETA                                                       ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"50  ";"TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ";"-18679857.0";"0.0";"-4640765.06";"7666016.87";"7632647.87"
"2025";"8";"EXECUTIVO                                         ";"17";"SECRETARIA DE TRANSFORMAÇÃO DIGITAL, CIÊNCIA E TECNOLOGIA                                           ";"17.01";"SECRETARIA DE TRANSFORMAÇÃO DIGITAL, CIÊNCIA E TECNOLOGIA - ADM. DIRETA                             ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"339950.93";"339950.93";"339932.31"
"2025";"8";"EXECUTIVO                                         ";"17";"SECRETARIA DE TRANSFORMAÇÃO DIGITAL, CIÊNCIA E TECNOLOGIA                                           ";"17.01";"SECRETARIA DE TRANSFORMAÇÃO DIGITAL, CIÊNCIA E TECNOLOGIA - ADM. DIRETA                             ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-2183619.66";"0.0";"19701.0";"220234.25";"253130.9"
"2025";"8";"EXECUTIVO                                         ";"47";"SECRETARIA DE TRANSFORMAÇÃO DIGITAL, CIÊNCIA E TECNOLOGIA - ADMINISTRAÇÃO SUPERVISIONADA            ";"47.02";"FUNDO MUNICIPAL DE FOMENTO AO EMPREENDEDORISMO - RECIFE ACREDITA - FMFE                             ";"4";"DESPESAS DE CAPITAL                                                                                 ";"5";"INVERSÕES FINANCEIRAS                                                                               ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"17757.5";"17757.5";"0.0"
"2025";"1";"EXECUTIVO                                         ";"80";"ENCARGOS GERAIS DO MUNICÍPIO                                                                        ";"80.03";"RECURSOS SOB A GESTÃO DA SECRETARIA DE ADMINISTRAÇÃO                                                ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"15540000.0";"15540000.0";"11708852.31";"357869.14";"0.0"
"2025";"3";"EXECUTIVO                                         ";"62";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ";"62.01";"FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"91  ";"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DE SEGURIDADE SOCIAL                       ";"0.0";"0.0";"44437.63";"44437.63";"44437.63"
"2025";"7";"EXECUTIVO                                         ";"62";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ";"62.01";"FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"1568299.17";"1569046.91";"1425144.7"
"2025";"1";"EXECUTIVO                                         ";"80";"ENCARGOS GERAIS DO MUNICÍPIO                                                                        ";"80.03";"RECURSOS SOB A GESTÃO DA SECRETARIA DE ADMINISTRAÇÃO                                                ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"44970000.0";"44970000.0";"36533913.69";"83913.69";"74578.16"
"2025";"7";"EXECUTIVO                                         ";"62";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ";"62.01";"FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"-50800.0";"0.0";"318569.38";"24272745.41";"15911373.93"
"2025";"1";"EXECUTIVO                                         ";"32";"SECRETARIA DE CULTURA                                                                               ";"32.01";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO DIRETA                                                        ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"30  ";"TRANSFERÊNCIAS A ESTADOS E AO DISTRITO FEDERAL                                                                                                          ";"100000.0";"0.0";"";"";""
"2025";"7";"EXECUTIVO                                         ";"39";"SECRETARIA DE MEIO AMBIENTE                                                                         ";"39.01";"SECRETARIA DE MEIO AMBIENTE - ADMINISTRAÇÃO DIRETA                                                  ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"4920.0";"0.0";"144931.49";"4920.0";"0.0"
"2025";"10";"EXECUTIVO                                         ";"30";"SECRETARIA DE DIREITOS HUMANOS E JUVENTUDE                                                          ";"30.01";"SECRETARIA DE DIREITOS HUMANOS E JUVENTUDE - ADMINISTRAÇÃO DIRETA                                   ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"50  ";"TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ";"-128201.46";"0.0";"";"";""
"2025";"11";"EXECUTIVO                                         ";"61";"SECRETARIA DE ADMINISTRAÇÃO - ADMINISTRAÇÃO SUPERVISIONADA                                          ";"61.01";"AUTARQUIA MUNICIPAL DE PREVIDÊNCIA E ASSISTÊNCIA À SAÚDE DOS SERVIDORES                             ";"3";"DESPESAS CORRENTES                                                                                  ";"2";"JUROS E ENCARGOS DA DÍVIDA                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"";"";"0.0";"17621.8";"17621.8"
"2025";"4";"EXECUTIVO                                         ";"62";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ";"62.01";"FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"1379280.88";"540045.91";"862797.52"
"2025";"5";"EXECUTIVO                                         ";"22";"SECRETARIA DA MULHER                                                                                ";"22.01";"SECRETARIA DA MULHER - ADMINISTRAÇÃO DIRETA                                                         ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"41000.0";"0.0";"69303.96";"209832.56";"261057.96"
"2025";"3";"EXECUTIVO                                         ";"62";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ";"62.02";"FUNDO DE INCENTIVO À CULTURA - FIC                                                                  ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"50  ";"TRANSFERÊNCIAS À INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS                                                                                              ";"";"";"64305.5";"64305.5";"64305.5"
"2025";"4";"EXECUTIVO                                         ";"62";"SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA                                                ";"62.01";"FUNDAÇÃO DE CULTURA CIDADE DO RECIFE - FCCR                                                         ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"26998368.58";"0.0";"7053185.65";"36142725.94";"21955804.03"
"2025";"5";"EXECUTIVO                                         ";"22";"SECRETARIA DA MULHER                                                                                ";"22.01";"SECRETARIA DA MULHER - ADMINISTRAÇÃO DIRETA                                                         ";"3";"DESPESAS CORRENTES                                                                                  ";"1";"PESSOAL E ENCARGOS SOCIAIS                                                                          ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"539625.09";"539625.09";"523882.48"
"2025";"10";"EXECUTIVO                                         ";"60";"SECRETARIA DE DIREITOS HUMANOS E JUVENTUDE - ADMINISTRAÇÃO SUPERVISIONADA                           ";"60.01";"FUNDO MUNICIPAL DA CRIANÇA E DO ADOLESCENTE - FMCA                                                  ";"4";"DESPESAS DE CAPITAL                                                                                 ";"4";"INVESTIMENTOS                                                                                       ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"20000.0";"0.0";"13600.0";"13600.0";"13600.0"
"2025";"9";"EXECUTIVO                                         ";"45";"SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO SUPERVISIONADA                                               ";"45.02";"FUNDO ESPECIAL DE INCREMENTO À ARRECADAÇÃO TRIBUTÁRIA - FEIAT                                       ";"3";"DESPESAS CORRENTES                                                                                  ";"3";"OUTRAS DESPESAS CORRENTES                                                                           ";"90  ";"APLICAÇÕES DIRETAS                                                                                                                                      ";"0.0";"0.0";"248682.38";"111931.06";"44028.99"
